src_pt,src_cat,src_sc,count,status,ent_pt_2,ent_cat_2,ent_sc_2,notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,combined
agegrade,infant 618 months,community blocks,0.0,,toys,baby  toddler toys,baby blocks,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Stencil",agegrade infant 618 months community blocks
agegrade,infant 618 months,connecting blocks,0.0,,toys,baby  toddler toys,baby blocks,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | Colored Pencils,agegrade infant 618 months connecting blocks
agegrade,infant 618 months,construction paper,0.0,,crafts  school supplies,paper supplies,construction paper,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | Colored Pencils,agegrade infant 618 months construction paper
agegrade,infant 618 months,costumes,1.0,,toys,costumes,,,School Supplies,"Crayons, Markers, Glue, Dough","Pencils and Pens | Colored Pencils,Markers",agegrade infant 618 months costumes
agegrade,infant 618 months,dishesfood,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Pencils and Pens | Colored Pencils,Markers",agegrade infant 618 months dishesfood
agegrade,infant 618 months,divider panel,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Pencils and Pens | Colored Pencils,Pencils",agegrade infant 618 months divider panel
agegrade,infant 618 months,doll setsbaby dollplush toys,0.0,,toys,doll accessories,doll shoes,,School Supplies,"Crayons, Markers, Glue, Dough","Pencils and Pens | Colored Pencils,Pencils",agegrade infant 618 months doll setsbaby dollplush toys
agegrade,infant 618 months,doll setsfamily dolls,0.0,,toys,dolls,doll playsets,,School Supplies,"Crayons, Markers, Glue, Dough","Pencils and Pens | Erasers,Pencils",agegrade infant 618 months doll setsfamily dolls
agegrade,infant 618 months,doll sets,0.0,,toys,doll accessories,doll shoes,,School Supplies,"Crayons, Markers, Glue, Dough","Pencils and Pens | Erasers,Pencils",agegrade infant 618 months doll sets
agegrade,infant 618 months,drawers,0.0,,home,organization,drawers,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | n/a,agegrade infant 618 months drawers
agegrade,infant 618 months,family dolls,0.0,,toys,dolls,baby dolls,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | n/a,agegrade infant 618 months family dolls
agegrade,infant 618 months,fitted sheets,0.0,,home,bedding and linen,sheets and pillowcases,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | Pencils,agegrade infant 618 months fitted sheets
agegrade,infant 618 months,floor pillows,0.0,,home,bedding and linen,pillows,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | Pencils,agegrade infant 618 months floor pillows
agegrade,infant 618 months,food,0.0,,toys,pretend play,play food,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | Sharpener,agegrade infant 618 months food
agegrade,infant 618 months,frames,0.0,,home,decor,photo frames,,School Supplies,"Crayons, Markers, Glue, Dough",Pencils and Pens | Sharpener,agegrade infant 618 months frames
agegrade,infant 618 months,furniture set,0.0,,home,furniture,,,School Supplies,"Crayons, Markers, Glue, Dough",Wheat & Gluten Free Dough,agegrade infant 618 months furniture set
agegrade,infant 618 months,gliders,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Cleaning & Sanitation | Books,agegrade infant 618 months gliders
agegrade,infant 618 months,high chairs,0.0,,home,furniture,chairs and sofas,,School Supplies,Health & Safety,Cleaning & Sanitation | Cabinet,agegrade infant 618 months high chairs
agegrade,infant 618 months,instrument set,0.0,,toys,musical toys,toy instrument sets,,School Supplies,Health & Safety,Cleaning & Sanitation | Curriculum Resources,agegrade infant 618 months instrument set
agegrade,infant 618 months,mats,0.0,,toys,board  party games,game mats,,School Supplies,Health & Safety,Cleaning & Sanitation | Dispenser,agegrade infant 618 months mats
agegrade,infant 618 months,mirror,0.0,,toys,baby  toddler toys,mirror toys,,School Supplies,Health & Safety,Cleaning & Sanitation | Facial Tissue,agegrade infant 618 months mirror
agegrade,infant 618 months,mirrors,0.0,,home,decor,mirrors,,School Supplies,Health & Safety,Cleaning & Sanitation | Hand Towels,agegrade infant 618 months mirrors
agegrade,infant 618 months,musical instruments,0.0,,toys,musical toys,toy guitars  string instruments,,School Supplies,Health & Safety,Cleaning & Sanitation | Hook-and-Loop Adhesive Fasteners,agegrade infant 618 months musical instruments
agegrade,infant 618 months,pegboard,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Cleaning & Sanitation | n/a,agegrade infant 618 months pegboard
agegrade,infant 618 months,picnic table,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Cleaning & Sanitation | Notebooks,agegrade infant 618 months picnic table
agegrade,infant 618 months,play center,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Cleaning & Sanitation | Sanitation,agegrade infant 618 months play center
agegrade,infant 618 months,play space pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Health & Safety,Cleaning & Sanitation | Storage,agegrade infant 618 months play space pieces
agegrade,infant 618 months,play space,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,"Cleaning & Sanitation | Training Pants,Diapers",agegrade infant 618 months play space
agegrade,infant 618 months,plush toys,0.0,,toys,plush toys,,,School Supplies,Health & Safety,First Aid Kits | Emergency Kit,agegrade infant 618 months plush toys
agegrade,infant 618 months,pots  pansdishes,17.0,,toys,pretend play,toy pots  pans,,School Supplies,Health & Safety,First Aid Kits | First Aid Kit,agegrade infant 618 months pots  pansdishes
agegrade,infant 618 months,poufs,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,First Aid Kits | First Aid Kit Refill,agegrade infant 618 months poufs
agegrade,infant 618 months,puppet,1.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,First Aid Kits | First Aid Kits,agegrade infant 618 months puppet
agegrade,infant 618 months,pushpull toys,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Accessories,agegrade infant 618 months pushpull toys
agegrade,infant 618 months,puzzle  book set,36.0,,toys,puzzles,puzzle accessories,,School Supplies,Health & Safety,Health and Safety Grant | Activity Center,agegrade infant 618 months puzzle  book set
agegrade,infant 618 months,puzzles,0.0,,toys,puzzles,,,School Supplies,Health & Safety,Health and Safety Grant | Activity Table,agegrade infant 618 months puzzles
agegrade,infant 618 months,real life play toys,0.0,,sports  recreation,swim gear,life jackets,,School Supplies,Health & Safety,Health and Safety Grant | Activity Tables,agegrade infant 618 months real life play toys
agegrade,infant 618 months,rideon toys,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Balance Beam,agegrade infant 618 months rideon toys
agegrade,infant 618 months,sandtools,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,"Health and Safety Grant | Bar Table,Tables",agegrade infant 618 months sandtools
agegrade,infant 618 months,sand  water table,14.0,,toys,sand  water play,sand  water tables,,School Supplies,Health & Safety,"Health and Safety Grant | Blankets,Sheets",agegrade infant 618 months sand  water table
agegrade,infant 618 months,sand,0.0,,toys,sand  water play,sand  water tables,,School Supplies,Health & Safety,Health and Safety Grant | Book Bin,agegrade infant 618 months sand
agegrade,infant 618 months,sensory activities,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Buggy,agegrade infant 618 months sensory activities
agegrade,infant 618 months,shelf storage,0.0,,home,furniture,storage,,School Supplies,Health & Safety,Health and Safety Grant | Cabinet,agegrade infant 618 months shelf storage
agegrade,infant 618 months,simulation,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Caddy,agegrade infant 618 months simulation
agegrade,infant 618 months,sink,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Caddy,agegrade infant 618 months sink
agegrade,infant 618 months,sofa,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Canopy,agegrade infant 618 months sofa
agegrade,infant 618 months,soft seating,0.0,,baby gear,seating,,,School Supplies,Health & Safety,Health and Safety Grant | Changing Table,agegrade infant 618 months soft seating
agegrade,infant 618 months,sorting toys,0.0,,toys,building toys,stacking  sorting toys,,School Supplies,Health & Safety,Health and Safety Grant | Changing Table Pad,agegrade infant 618 months sorting toys
agegrade,infant 618 months,specimen,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Cleaning Supplies,agegrade infant 618 months specimen
agegrade,infant 618 months,stackable toys,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Climber,agegrade infant 618 months stackable toys
agegrade,infant 618 months,storagebookcaseshelf storage,0.0,,home,furniture,storage,,School Supplies,Health & Safety,Health and Safety Grant | Climbing Wall,agegrade infant 618 months storagebookcaseshelf storage
agegrade,infant 618 months,storage,0.0,,home,furniture,storage,,School Supplies,Health & Safety,Health and Safety Grant | Cot,agegrade infant 618 months storage
agegrade,infant 618 months,technology toys,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Crib,agegrade infant 618 months technology toys
agegrade,infant 618 months,teethers,0.0,,baby gear,teething,teethers,,School Supplies,Health & Safety,Health and Safety Grant | Crib Mattress,agegrade infant 618 months teethers
agegrade,infant 618 months,tempera paint,0.0,,crafts  school supplies,painting,tempera paint,,School Supplies,Health & Safety,Health and Safety Grant | Curriculum Resources,agegrade infant 618 months tempera paint
agegrade,infant 618 months,toddler dollplush toys,0.0,,toys,baby  toddler toys,,,School Supplies,Health & Safety,Health and Safety Grant | Dispenser,agegrade infant 618 months toddler dollplush toys
agegrade,infant 618 months,toddler doll,0.0,,toys,doll accessories,doll shoes,,School Supplies,Health & Safety,Health and Safety Grant | Educational Carpets,agegrade infant 618 months toddler doll
agegrade,infant 618 months,tools,0.0,,crafts  school supplies,measuring tools,,,School Supplies,Health & Safety,Health and Safety Grant | Emergency Kit,agegrade infant 618 months tools
agegrade,infant 618 months,toy set,0.0,,toys,building toys,building set accessories,,School Supplies,Health & Safety,Health and Safety Grant | Evacuation Frame,agegrade infant 618 months toy set
agegrade,infant 618 months,toy tracks,0.0,,toys,toy vehicles,toy vehicle tracks,,School Supplies,Health & Safety,Health and Safety Grant | Facial Tissue,agegrade infant 618 months toy tracks
agegrade,infant 618 months,transportation set,0.0,,toys,building toys,building set accessories,,School Supplies,Health & Safety,Health and Safety Grant | First Aid Kit,agegrade infant 618 months transportation set
agegrade,infant 618 months,trike accessories,0.0,,accessories,,,,School Supplies,Health & Safety,Health and Safety Grant | First Aid Kit Refill,agegrade infant 618 months trike accessories
agegrade,infant 618 months,trucks,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Fold & Lock,agegrade infant 618 months trucks
agegrade,infant 618 months,,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,Health & Safety,Health and Safety Grant | Folding Rest Mat,agegrade infant 618 months 
agegrade,newbornbirth 6 months,3d pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Health & Safety,Health and Safety Grant | General Use Carpets,agegrade newbornbirth 6 months 3d pieces
agegrade,newbornbirth 6 months,activity table,0.0,,books,activity  workbooks,,,School Supplies,Health & Safety,Health and Safety Grant | Hand Towels,agegrade newbornbirth 6 months activity table
agegrade,newbornbirth 6 months,alphabet pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Health & Safety,"Health and Safety Grant | Kitchens,Sink",agegrade newbornbirth 6 months alphabet pieces
agegrade,newbornbirth 6 months,baby doll,5.0,,toys,doll accessories,doll shoes,,School Supplies,Health & Safety,Health and Safety Grant | Musical Instruments,agegrade newbornbirth 6 months baby doll
agegrade,newbornbirth 6 months,baby toys,0.0,,toys,baby  toddler toys,baby learning toys,,School Supplies,Health & Safety,Health and Safety Grant | n/a,agegrade newbornbirth 6 months baby toys
agegrade,newbornbirth 6 months,bibs,0.0,,baby gear,nursing  feeding,bibs,,School Supplies,Health & Safety,Health and Safety Grant | No Fold Rest Mat,agegrade newbornbirth 6 months bibs
agegrade,newbornbirth 6 months,book set,0.0,,toys,building toys,building set accessories,,School Supplies,Health & Safety,Health and Safety Grant | Partition,agegrade newbornbirth 6 months book set
agegrade,newbornbirth 6 months,books,10.0,,books,,,,School Supplies,Health & Safety,Health and Safety Grant | Picnic Table,agegrade newbornbirth 6 months books
agegrade,newbornbirth 6 months,bottle warmers,0.0,,baby gear,nursing  feeding,bottle warmers,,School Supplies,Health & Safety,Health and Safety Grant | Play Center,agegrade newbornbirth 6 months bottle warmers
agegrade,newbornbirth 6 months,climber,0.0,,accessories,,,,School Supplies,Health & Safety,Health and Safety Grant | Play Space,agegrade newbornbirth 6 months climber
agegrade,newbornbirth 6 months,crib mattress,0.0,,home,bedding and linen,mattress pads,,School Supplies,Health & Safety,Health and Safety Grant | Play Space Pieces,agegrade newbornbirth 6 months crib mattress
agegrade,newbornbirth 6 months,crib,0.0,,shoes,crib shoes,,,School Supplies,Health & Safety,Health and Safety Grant | Playtime Carpets,agegrade newbornbirth 6 months crib
agegrade,newbornbirth 6 months,curriculum resources,0.0,,accessories,,,,School Supplies,Health & Safety,Health and Safety Grant | Portable Sink,agegrade newbornbirth 6 months curriculum resources
agegrade,newbornbirth 6 months,educational carpets,0.0,,accessories,,,,School Supplies,Health & Safety,"Health and Safety Grant | Portable Sink,Changing Table",agegrade newbornbirth 6 months educational carpets
agegrade,newbornbirth 6 months,food,0.0,,toys,pretend play,play food,,School Supplies,Health & Safety,Health and Safety Grant | Rocker,agegrade newbornbirth 6 months food
agegrade,newbornbirth 6 months,general use carpets,0.0,,accessories,,,,School Supplies,Health & Safety,Health and Safety Grant | Sand,agegrade newbornbirth 6 months general use carpets
agegrade,newbornbirth 6 months,mats,0.0,,toys,board  party games,game mats,,School Supplies,Health & Safety,Health and Safety Grant | Sand & Water Table,agegrade newbornbirth 6 months mats
